token_id	surface	norm	text_id	para_id	node_idx	is_tail	char_start	char_end	initial_char
mrav-migeba-hesychios_p2_t14	ენებოს	ენებოს	mrav-migeba-hesychios	p2	1	1	98	104	უ
mrav-migeba-hesychios_p2_t15	ჰრწმენინ	ჰრწმენინ	mrav-migeba-hesychios	p2	2	1	1	9	
mrav-migeba-hesychios_p2_t16	ხოლო	ხოლო	mrav-migeba-hesychios	p2	2	1	10	14	
mrav-migeba-hesychios_p2_t17	და	და	mrav-migeba-hesychios	p2	2	1	15	17	
mrav-migeba-hesychios_p2_t18	ესევდინ	ესევდინ	mrav-migeba-hesychios	p2	2	1	18	25	
mrav-migeba-hesychios_p2_t19	მას	მას	mrav-migeba-hesychios	p2	2	1	26	29	
mrav-migeba-hesychios_p2_t20	რომელმან	რომელმან	mrav-migeba-hesychios	p2	2	1	31	39	
mrav-migeba-hesychios_p2_t21	იგი	იგი	mrav-migeba-hesychios	p2	2	1	40	43	
mrav-migeba-hesychios_p2_t22	ათვრამეტისა	ათვრამეტისა	mrav-migeba-hesychios	p2	2	1	44	55	
mrav-migeba-hesychios_p2_t23	წლისა	წლისა	mrav-migeba-hesychios	p2	2	1	56	61	
mrav-migeba-hesychios_p2_t24	დაჴსნილი	დახსნილი	mrav-migeba-hesychios	p2	2	1	62	70	
mrav-migeba-hesychios_p2_t25	აღადგინა	აღადგინა	mrav-migeba-hesychios	p2	2	1	71	79	
mrav-migeba-hesychios_p3_t0	კუეთუ	უკუეთუ	mrav-migeba-hesychios	p3	1	1	0	5	უ
mrav-migeba-hesychios_p3_t1	ვინმე	ვინმე	mrav-migeba-hesychios	p3	1	1	6	11	უ
mrav-migeba-hesychios_p3_t2	ქურივი	ქურივი	mrav-migeba-hesychios	p3	1	1	12	18	უ
mrav-migeba-hesychios_p3_t3	იყოს	იყოს	mrav-migeba-hesychios	p3	1	1	19	23	უ
mrav-migeba-hesychios_p3_t4	ჰბაძევდინ	ჰბაძევდინ	mrav-migeba-hesychios	p3	1	1	25	34	უ
mrav-migeba-hesychios_p3_t5	იგი	იგი	mrav-migeba-hesychios	p3	1	1	35	38	უ
mrav-migeba-hesychios_p3_t6	წმიდასა	წმიდასა	mrav-migeba-hesychios	p3	1	1	39	46	უ
mrav-migeba-hesychios_p3_t7	ანნას	ანნას	mrav-migeba-hesychios	p3	1	1	47	52	უ
mrav-migeba-hesychios_p3_t8	წინაწარმეტყუელსა	წინაწარმეტყუელსა	mrav-migeba-hesychios	p3	1	1	53	69	უ
mrav-migeba-hesychios_p3_t9	მარხვითა	მარხვითა	mrav-migeba-hesychios	p3	1	1	70	78	უ
mrav-migeba-hesychios_p3_t10	მღჳძარებითა	მღვძარებითა	mrav-migeba-hesychios	p3	1	1	80	91	უ
mrav-migeba-hesychios_p3_t11	და	და	mrav-migeba-hesychios	p3	1	1	92	94	უ
mrav-migeba-hesychios_p3_t12	ლოცვითა	ლოცვითა	mrav-migeba-hesychios	p3	1	1	95	102	უ
mrav-migeba-hesychios_p4_t0	კუეთუ	უკუეთუ	mrav-migeba-hesychios	p4	1	1	0	5	უ
mrav-migeba-hesychios_p4_t1	ამის	ამის	mrav-migeba-hesychios	p4	1	1	6	10	უ
mrav-migeba-hesychios_p4_t2	ცხოვრებისაგან	ცხოვრებისაგან	mrav-migeba-hesychios	p4	1	1	11	24	უ
mrav-migeba-hesychios_p4_t3	იყოს	იყოს	mrav-migeba-hesychios	p4	4	1	11	15	
mrav-migeba-hesychios_p4_t4	იგი	იგი	mrav-migeba-hesychios	p4	7	1	11	14	
mrav-migeba-hesychios_p4_t5	წმიდასა	წმიდასა	mrav-migeba-hesychios	p4	7	1	15	22	
mrav-migeba-hesychios_p4_t6	სჳმეონს	სვმეონს	mrav-migeba-hesychios	p4	7	1	23	30	
mrav-migeba-hesychios_p4_t7	და	და	mrav-migeba-hesychios	p4	7	1	31	33	
mrav-migeba-hesychios_p4_t8	ჰბაზევდინ	ჰბაზევდინ	mrav-migeba-hesychios	p4	7	1	34	43	
mrav-migeba-hesychios_p4_t9	იგი	იგი	mrav-migeba-hesychios	p4	7	1	44	47	
mrav-migeba-hesychios_p4_t10	მას	მას	mrav-migeba-hesychios	p4	10	1	11	14	
mrav-migeba-hesychios_p4_t11	ღირსებით	ღირსებით	mrav-migeba-hesychios	p4	10	1	15	23	
mrav-migeba-hesychios_p4_t12	ცხოვრებასა	ცხოვრებასა	mrav-migeba-hesychios	p4	10	1	24	34	
mrav-migeba-hesychios_p4_t13	და	და	mrav-migeba-hesychios	p4	10	1	35	37	
mrav-migeba-hesychios_p4_t14	იგიცა	იგიცა	mrav-migeba-hesychios	p4	10	1	38	43	
mrav-migeba-hesychios_p4_t15	იქმენინ	იქმენინ	mrav-migeba-hesychios	p4	10	1	44	51	
mrav-migeba-hesychios_p4_t16	ტაძარ	ტაძარ	mrav-migeba-hesychios	p4	10	1	52	57	
mrav-migeba-hesychios_p4_t17	და	და	mrav-migeba-hesychios	p4	10	1	58	60	
mrav-migeba-hesychios_p4_t18	სადგურ	სადგურ	mrav-migeba-hesychios	p4	10	1	61	67	
mrav-migeba-hesychios_p4_t19	სულისა	სულისა	mrav-migeba-hesychios	p4	10	1	68	74	
mrav-migeba-hesychios_p4_t20	წმიდისა	წმიდისა	mrav-migeba-hesychios	p4	10	1	75	82	
mrav-migeba-hesychios_p4_t21	და	და	mrav-migeba-hesychios	p4	10	1	84	86	
mrav-migeba-hesychios_p4_t22	შენცა	შენცა	mrav-migeba-hesychios	p4	10	1	87	92	
mrav-migeba-hesychios_p4_t23	მიისწრაფე	მიისწრაფე	mrav-migeba-hesychios	p4	10	1	93	102	
mrav-migeba-hesychios_p4_t24	მან	მან	mrav-migeba-hesychios	p4	11	1	1	4	
mrav-migeba-hesychios_p4_t25	ტაძარსა	ტაძარსა	mrav-migeba-hesychios	p4	11	1	5	12	
mrav-migeba-hesychios_p4_t26	მას	მას	mrav-migeba-hesychios	p4	11	1	13	16	
mrav-migeba-hesychios_p4_t27	ორნი	ორნი	mrav-migeba-hesychios	p4	13	1	1	5	
mrav-migeba-hesychios_p4_t28	გურიტნი	გურიტნი	mrav-migeba-hesychios	p4	13	1	6	13	
mrav-migeba-hesychios_p4_t29	ანუ	ანუ	mrav-migeba-hesychios	p4	13	1	14	17	
mrav-migeba-hesychios_p4_t30	ორნი	ორნი	mrav-migeba-hesychios	p4	13	1	18	22	
mrav-migeba-hesychios_p4_t31	მართუენი	მართუენი	mrav-migeba-hesychios	p4	13	1	23	31	
mrav-migeba-hesychios_p4_t32	ტრედისანი	ტრედისანი	mrav-migeba-hesychios	p4	13	1	32	41	
mrav-migeba-hesychios_p4_t33	შეიწირვოდეს	შეიწირვოდეს	mrav-migeba-hesychios	p4	13	1	42	53	
mrav-migeba-hesychios_p4_t34	ხოლო	ხოლო	mrav-migeba-hesychios	p4	13	1	55	59	
mrav-migeba-hesychios_p4_t35	აქა	აქა	mrav-migeba-hesychios	p4	13	1	60	63	
mrav-migeba-hesychios_p4_t36	გურიტისა	გურიტისა	mrav-migeba-hesychios	p4	13	1	64	72	
mrav-migeba-hesychios_p4_t37	წმიდაჲ	წმიდაი	mrav-migeba-hesychios	p4	14	1	1	7	
mrav-migeba-hesychios_p4_t38	იგი	იგი	mrav-migeba-hesychios	p4	14	1	8	11	
mrav-migeba-hesychios_p4_t39	წმიდათაჲ	წმიდათაი	mrav-migeba-hesychios	p4	14	1	12	20	
mrav-migeba-hesychios_p4_t40	შეიწირვის	შეიწირვის	mrav-migeba-hesychios	p4	14	1	21	30	
mrav-migeba-hesychios_p4_t41	სულისაჲ	სულისაი	mrav-migeba-hesychios	p4	16	1	1	8	
mrav-migeba-hesychios_p4_t42	იყო	იყო	mrav-migeba-hesychios	p4	16	1	9	12	
mrav-migeba-hesychios_p4_t43	შესაწირავი	შესაწირავი	mrav-migeba-hesychios	p4	16	1	13	23	
mrav-migeba-hesychios_p4_t44	და	და	mrav-migeba-hesychios	p4	16	1	24	26	
mrav-migeba-hesychios_p4_t45	ჴორცთაჲ	ხორცთაი	mrav-migeba-hesychios	p4	16	1	27	34	
mrav-migeba-hesychios_p4_t46	მხოლოდ	მხოლოდ	mrav-migeba-hesychios	p4	17	1	1	7	
mrav-migeba-hesychios_p4_t47	შობილი	შობილი	mrav-migeba-hesychios	p4	17	1	8	14	
mrav-migeba-hesychios_p4_t48	ყრმად	ყრმად	mrav-migeba-hesychios	p4	17	1	15	20	
mrav-migeba-hesychios_p4_t49	ჩჩჳლად	ჩჩვლად	mrav-migeba-hesychios	p4	17	1	21	27	
mrav-migeba-hesychios_p4_t50	აცუენებდა	აცუენებდა	mrav-migeba-hesychios	p4	17	1	28	37	
mrav-migeba-hesychios_p5_t0	ოლო	ხოლო	mrav-migeba-hesychios	p5	1	1	0	3	ხ
mrav-migeba-hesychios_p5_t1	იორდანეს	იორდანეს	mrav-migeba-hesychios	p5	1	1	4	12	ხ
mrav-migeba-hesychios_p5_t2	ჰხედევდ	ჰხედევდ	mrav-migeba-hesychios	p5	1	1	13	20	ხ
mrav-migeba-hesychios_p5_t3	მას	მას	mrav-migeba-hesychios	p5	1	1	21	24	ხ
mrav-migeba-hesychios_p5_t4	განშიშუვლებულად	განშიშუვლებულად	mrav-migeba-hesychios	p5	1	1	25	40	ხ
mrav-migeba-hesychios_p5_t5	და	და	mrav-migeba-hesychios	p5	1	1	41	43	ხ
mrav-migeba-hesychios_p5_t6	დაგიკჳრდებოდა	დაგიკვრდებოდა	mrav-migeba-hesychios	p5	1	1	44	57	ხ
mrav-migeba-hesychios_p5_t7	გარდამოსლვაჲ	გარდამოსლვაი	mrav-migeba-hesychios	p5	1	1	58	70	ხ
mrav-migeba-hesychios_p5_t8	იგი	იგი	mrav-migeba-hesychios	p5	1	1	71	74	ხ
mrav-migeba-hesychios_p5_t9	სულისა	სულისა	mrav-migeba-hesychios	p5	1	1	75	81	ხ
mrav-migeba-hesychios_p5_t10	წმიდისაჲ	წმიდისაი	mrav-migeba-hesychios	p5	1	1	82	90	ხ
mrav-migeba-hesychios_p5_t11	სახედ	სახედ	mrav-migeba-hesychios	p5	1	1	91	96	ხ
mrav-migeba-hesychios_p5_t12	ტრედისა	ტრედისა	mrav-migeba-hesychios	p5	1	1	97	104	ხ
mrav-migeba-hesychios_p5_t13	მას	მას	mrav-migeba-hesychios	p5	1	1	105	108	ხ
mrav-migeba-hesychios_p5_t14	და	და	mrav-migeba-hesychios	p5	2	1	1	3	
mrav-migeba-hesychios_p5_t15	გესმოდა	გესმოდა	mrav-migeba-hesychios	p5	2	1	4	11	
mrav-migeba-hesychios_p5_t16	ზეცით	ზეცით	mrav-migeba-hesychios	p5	2	1	12	17	
mrav-migeba-hesychios_p5_t17	გარდამოჲ	გარდამოი	mrav-migeba-hesychios	p5	2	1	18	26	
mrav-migeba-hesychios_p5_t18	იგი	იგი	mrav-migeba-hesychios	p5	2	1	27	30	
mrav-migeba-hesychios_p5_t19	წამებაჲ	წამებაი	mrav-migeba-hesychios	p5	2	1	31	38	
mrav-migeba-hesychios_p5_t20	მამისაჲ	მამისაი	mrav-migeba-hesychios	p5	2	1	39	46	
mrav-migeba-hesychios_p5_t21	და	და	mrav-migeba-hesychios	p5	2	1	47	49	
mrav-migeba-hesychios_p5_t22	მას	მას	mrav-migeba-hesychios	p5	5	1	11	14	
mrav-migeba-hesychios_p5_t23	ღმრთად	ღმრთად	mrav-migeba-hesychios	p5	5	1	15	21	
mrav-migeba-hesychios_p5_t24	ჰხედევდ	ჰხედევდ	mrav-migeba-hesychios	p5	5	1	23	30	
mrav-migeba-hesychios_p5_t25	მას	მას	mrav-migeba-hesychios	p5	5	1	31	34	
mrav-migeba-hesychios_p5_t26	ჯუარსა	ჯუარსა	mrav-migeba-hesychios	p5	5	1	35	41	
mrav-migeba-hesychios_p5_t27	დამოკიდებულსა	დამოკიდებულსა	mrav-migeba-hesychios	p5	6	1	1	14	
mrav-migeba-hesychios_p5_t28	და	და	mrav-migeba-hesychios	p5	6	1	15	17	
mrav-migeba-hesychios_p5_t29	მიეგებვოდე	მიეგებვოდე	mrav-migeba-hesychios	p5	6	1	18	28	
mrav-migeba-hesychios_p5_t30	კურთხევად	კურთხევად	mrav-migeba-hesychios	p5	6	1	29	38	
mrav-migeba-hesychios_p5_t31	მკუდრეთით	მკუდრეთით	mrav-migeba-hesychios	p5	7	1	11	20	
mrav-migeba-hesychios_p5_t32	აღდგომილსა	აღდგომილსა	mrav-migeba-hesychios	p5	7	1	21	31	
mrav-migeba-hesychios_p6_t0	დეს	ოდეს	mrav-migeba-hesychios	p6	1	1	0	3	ო
mrav-migeba-hesychios_p6_t1	შევიდეს	შევიდეს	mrav-migeba-hesychios	p6	1	1	4	11	ო
mrav-migeba-hesychios_p6_t2	იესუ	იესუ	mrav-migeba-hesychios	p6	1	1	12	16	ო
mrav-migeba-hesychios_p6_t3	იერუსალემდ	იერუსალემდ	mrav-migeba-hesychios	p6	1	1	17	27	ო
mrav-migeba-hesychios_p6_t4	ყრმაჲ	ყრმაი	mrav-migeba-hesychios	p6	1	1	29	34	ო
mrav-migeba-hesychios_p6_t5	ყოველი	ყოველი	mrav-migeba-hesychios	p6	1	1	35	41	ო
mrav-migeba-hesychios_p6_t6	დაბადებული	დაბადებული	mrav-migeba-hesychios	p6	1	1	42	52	ო
mrav-migeba-hesychios_p6_t7	იძრვოდა	იძრვოდა	mrav-migeba-hesychios	p6	1	1	53	60	ო
mrav-migeba-hesychios_p6_t8	სჳმეონს	სვმეონს	mrav-migeba-hesychios	p6	2	1	1	8	
mrav-migeba-hesychios_p6_t9	ყრმაჲ	ყრმაი	mrav-migeba-hesychios	p6	3	1	1	6	
mrav-migeba-hesychios_p6_t10	აქუნდა	აქუნდა	mrav-migeba-hesychios	p6	3	1	7	13	
mrav-migeba-hesychios_p6_t11	მკლავთა	მკლავთა	mrav-migeba-hesychios	p6	3	1	14	21	
mrav-migeba-hesychios_p6_t12	ხოლო	ხოლო	mrav-migeba-hesychios	p6	4	1	2	6	
mrav-migeba-hesychios_p6_t13	ღმრთად	ღმრთად	mrav-migeba-hesychios	p6	4	1	7	13	
mrav-migeba-hesychios_p6_t14	ქადაგებდა	ქადაგებდა	mrav-migeba-hesychios	p6	4	1	14	23	
mrav-migeba-hesychios_p6_t15	და	და	mrav-migeba-hesychios	p6	4	1	24	26	
mrav-migeba-hesychios_p6_t16	იტყოდა	იტყოდა	mrav-migeba-hesychios	p6	4	1	27	33	
mrav-migeba-hesychios_p6_t17	უფალო	უფალო	mrav-migeba-hesychios	p6	6	1	2	7	
mrav-migeba-hesychios_p6_t18	განუტევე	განუტევე	mrav-migeba-hesychios	p6	6	1	9	17	
mrav-migeba-hesychios_p6_t19	მონაჲ	მონაი	mrav-migeba-hesychios	p6	6	1	18	23	
mrav-migeba-hesychios_p6_t20	შენი	შენი	mrav-migeba-hesychios	p6	6	1	24	28	
mrav-migeba-hesychios_p6_t21	მსგავსად	მსგავსად	mrav-migeba-hesychios	p6	6	1	29	37	
mrav-migeba-hesychios_p6_t22	სიტყჳსა	სიტყვსა	mrav-migeba-hesychios	p6	6	1	38	45	
mrav-migeba-hesychios_p6_t23	შენისა	შენისა	mrav-migeba-hesychios	p6	6	1	46	52	
mrav-migeba-hesychios_p6_t24	მშჳდობით	მშვდობით	mrav-migeba-hesychios	p6	6	1	53	61	
mrav-migeba-hesychios_p6_t25	არა	არა	mrav-migeba-hesychios	p6	6	1	11	14	
mrav-migeba-hesychios_p6_t26	ხოლო	ხოლო	mrav-migeba-hesychios	p6	6	1	15	19	
mrav-migeba-hesychios_p6_t27	თუ	თუ	mrav-migeba-hesychios	p6	6	1	20	22	
mrav-migeba-hesychios_p6_t28	მე	მე	mrav-migeba-hesychios	p6	6	1	23	25	
mrav-migeba-hesychios_p6_t29	არამედ	არამედ	mrav-migeba-hesychios	p6	6	1	27	33	
mrav-migeba-hesychios_p6_t30	ჩემსა	ჩემსა	mrav-migeba-hesychios	p6	7	1	1	6	
mrav-migeba-hesychios_p6_t31	ადამი	ადამი	mrav-migeba-hesychios	p6	7	1	7	12	
mrav-migeba-hesychios_p6_t32	პყრობილებისაგან	პყრობილებისაგან	mrav-migeba-hesychios	p6	7	1	13	28	
mrav-migeba-hesychios_p6_t33	განეტევების	განეტევების	mrav-migeba-hesychios	p6	7	1	29	40	
mrav-migeba-hesychios_p6_t34	და	და	mrav-migeba-hesychios	p6	7	1	41	43	
mrav-migeba-hesychios_p6_t35	მისი	მისი	mrav-migeba-hesychios	p6	7	1	44	48	
mrav-migeba-hesychios_p6_t36	იგი	იგი	mrav-migeba-hesychios	p6	7	1	49	52	
mrav-migeba-hesychios_p6_t37	საცთური	საცთური	mrav-migeba-hesychios	p6	7	1	53	60	
mrav-migeba-hesychios_p6_t38	დაჴსნდების	დახსნდების	mrav-migeba-hesychios	p6	7	1	61	71	
mrav-migeba-hesychios_p6_t39	ამიერითგან	ამიერითგან	mrav-migeba-hesychios	p6	7	1	73	83	
mrav-migeba-hesychios_p6_t40	არღარავინ	არღარავინ	mrav-migeba-hesychios	p6	7	1	84	93	
mrav-migeba-hesychios_p6_t41	აყუედროს	აყუედროს	mrav-migeba-hesychios	p6	7	1	94	102	
mrav-migeba-hesychios_p6_t42	გარდასლვაჲ	გარდასლვაი	mrav-migeba-hesychios	p6	7	1	103	113	
mrav-migeba-hesychios_p6_t43	იგი	იგი	mrav-migeba-hesychios	p6	7	1	114	117	
mrav-migeba-hesychios_p6_t44	მცნებათაჲ	მცნებათაი	mrav-migeba-hesychios	p6	7	1	118	127	
mrav-migeba-hesychios_p6_t45	და	და	mrav-migeba-hesychios	p6	7	1	128	130	
mrav-migeba-hesychios_p6_t46	აღმოცჱნებაჲ	აღმოცენებაი	mrav-migeba-hesychios	p6	7	1	131	142	
mrav-migeba-hesychios_p6_t47	იგი	იგი	mrav-migeba-hesychios	p6	7	1	143	146	
mrav-migeba-hesychios_p6_t48	ეკალთაჲ	ეკალთაი	mrav-migeba-hesychios	p6	7	1	147	154	
mrav-migeba-hesychios_p6_t49	მდიდარი	მდიდარი	mrav-migeba-hesychios	p6	8	1	1	8	
mrav-migeba-hesychios_p6_t50	იგი	იგი	mrav-migeba-hesychios	p6	8	1	9	12	
mrav-migeba-hesychios_p6_t51	მისთჳს	მისთვს	mrav-migeba-hesychios	p6	8	1	13	19	
mrav-migeba-hesychios_p6_t52	დაგლახაკნა	დაგლახაკნა	mrav-migeba-hesychios	p6	8	1	20	30	
mrav-migeba-hesychios_p6_t53	და	და	mrav-migeba-hesychios	p6	8	1	31	33	
mrav-migeba-hesychios_p6_t54	ეკლისაჲ	ეკლისაი	mrav-migeba-hesychios	p6	8	1	34	41	
mrav-migeba-hesychios_p6_t55	იგი	იგი	mrav-migeba-hesychios	p6	8	1	42	45	
mrav-migeba-hesychios_p6_t56	გჳრგჳნი	გვრგვნი	mrav-migeba-hesychios	p6	8	1	46	53	
mrav-migeba-hesychios_p6_t57	მის	მის	mrav-migeba-hesychios	p6	8	1	54	57	
mrav-migeba-hesychios_p6_t58	მან	მან	mrav-migeba-hesychios	p6	9	1	1	4	
mrav-migeba-hesychios_p6_t59	დაიდგა	დაიდგა	mrav-migeba-hesychios	p6	9	1	5	11	
mrav-migeba-hesychios_p6_t60	და	და	mrav-migeba-hesychios	p6	9	1	12	14	
mrav-migeba-hesychios_p6_t61	ჯუარსა	ჯუარსა	mrav-migeba-hesychios	p6	9	1	15	21	
mrav-migeba-hesychios_p6_t62	განიპყრნა	განიპყრნა	mrav-migeba-hesychios	p6	10	1	1	10	
mrav-migeba-hesychios_p6_t63	ჴელნი	ხელნი	mrav-migeba-hesychios	p6	10	1	11	16	
mrav-migeba-hesychios_p6_t64	ნადები	ნადები	mrav-migeba-hesychios	p6	12	1	1	7	
mrav-migeba-hesychios_p6_t65	იგი	იგი	mrav-migeba-hesychios	p6	12	1	8	11	
mrav-migeba-hesychios_p6_t66	მისი	მისი	mrav-migeba-hesychios	p6	12	1	12	16	
mrav-migeba-hesychios_p6_t67	მან	მან	mrav-migeba-hesychios	p6	12	1	17	20	
mrav-migeba-hesychios_p6_t68	გარდაიჴადოს	გარდაიხადოს	mrav-migeba-hesychios	p6	12	1	21	32	
mrav-migeba-hesychios_p7_t0	წ	აწ	mrav-migeba-hesychios	p7	1	1	0	1	ა
mrav-migeba-hesychios_p7_t1	უფალო	უფალო	mrav-migeba-hesychios	p7	1	1	3	8	ა
mrav-migeba-hesychios_p7_t2	განუტეო	განუტეო	mrav-migeba-hesychios	p7	1	1	10	17	ა
mrav-migeba-hesychios_p7_t3	მონაჲ	მონაი	mrav-migeba-hesychios	p7	1	1	18	23	ა
mrav-migeba-hesychios_p7_t4	შენი	შენი	mrav-migeba-hesychios	p7	1	1	24	28	ა
mrav-migeba-hesychios_p7_t5	მშჳდობით	მშვდობით	mrav-migeba-hesychios	p7	1	1	29	37	ა
mrav-migeba-hesychios_p7_t6	სიტყჳთა	სიტყვთა	mrav-migeba-hesychios	p7	1	1	39	46	ა
mrav-migeba-hesychios_p7_t7	ჰყოფს	ჰყოფს	mrav-migeba-hesychios	p7	1	1	47	52	ა
mrav-migeba-hesychios_p7_t8	ესე	ესე	mrav-migeba-hesychios	p7	1	1	53	56	ა
mrav-migeba-hesychios_p7_t9	რომელ	რომელ	mrav-migeba-hesychios	p7	1	1	58	63	ა
mrav-migeba-hesychios_p7_t10	იგი	იგი	mrav-migeba-hesychios	p7	1	1	64	67	ა
mrav-migeba-hesychios_p7_t11	თქუა	თქუა	mrav-migeba-hesychios	p7	1	1	68	72	ა
mrav-migeba-hesychios_p7_t12	ესაია	ესაია	mrav-migeba-hesychios	p7	1	1	73	78	ა
mrav-migeba-hesychios_p7_t13	არა	არა	mrav-migeba-hesychios	p7	3	0	0	3	
mrav-migeba-hesychios_p7_t14	თუ	თუ	mrav-migeba-hesychios	p7	3	0	4	6	
mrav-migeba-hesychios_p7_t15	მოციქულმან	მოციქულმან	mrav-migeba-hesychios	p7	3	0	7	17	
mrav-migeba-hesychios_p7_t16	არცა	არცა	mrav-migeba-hesychios	p7	3	0	19	23	
mrav-migeba-hesychios_p7_t17	ანგელოზმან	ანგელოზმან	mrav-migeba-hesychios	p7	3	0	24	34	
mrav-migeba-hesychios_p7_t18	არცა	არცა	mrav-migeba-hesychios	p7	3	0	36	40	
